,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
100261,Kerala,KOZHIKODE,2005,Whole Year,Tapioca,2476.0,61311.0
100262,Kerala,KOZHIKODE,2005,Whole Year,Turmeric,234.0,466.0
100263,Kerala,KOZHIKODE,2005,Winter,Rice,3666.0,4558.0
100264,Kerala,KOZHIKODE,2006,Autumn,Rice,295.0,397.0
100265,Kerala,KOZHIKODE,2006,Summer,Rice,571.0,950.0
100266,Kerala,KOZHIKODE,2006,Whole Year,Arecanut,12340.0,12020.0
100267,Kerala,KOZHIKODE,2006,Whole Year,Banana,1880.0,15417.0
100268,Kerala,KOZHIKODE,2006,Whole Year,Black pepper,10652.0,1313.0
100269,Kerala,KOZHIKODE,2006,Whole Year,Cardamom,220.0,1.0
100270,Kerala,KOZHIKODE,2006,Whole Year,Cashewnut,2948.0,1478.0
100271,Kerala,KOZHIKODE,2006,Whole Year,Coconut,129401.0,824000000.0
100272,Kerala,KOZHIKODE,2006,Whole Year,Dry ginger,160.0,536.0
100273,Kerala,KOZHIKODE,2006,Whole Year,Sweet potato,26.0,297.0
100274,Kerala,KOZHIKODE,2006,Whole Year,Tapioca,1963.0,45263.0
100275,Kerala,KOZHIKODE,2006,Whole Year,Turmeric,407.0,1046.0
100276,Kerala,KOZHIKODE,2006,Winter,Rice,3429.0,4745.0
100277,Kerala,KOZHIKODE,2007,Autumn,Rice,232.0,264.0
100278,Kerala,KOZHIKODE,2007,Summer,Rice,788.0,1601.0
100279,Kerala,KOZHIKODE,2007,Whole Year,Arecanut,12258.0,13373.0
100280,Kerala,KOZHIKODE,2007,Whole Year,Banana,1983.0,14980.0
100281,Kerala,KOZHIKODE,2007,Whole Year,Black pepper,9665.0,884.0
100282,Kerala,KOZHIKODE,2007,Whole Year,Cardamom,220.0,1.0
100283,Kerala,KOZHIKODE,2007,Whole Year,Cashewnut,2864.0,1899.0
100284,Kerala,KOZHIKODE,2007,Whole Year,Coconut,122929.0,851000000.0
100285,Kerala,KOZHIKODE,2007,Whole Year,Dry ginger,105.0,310.0
100286,Kerala,KOZHIKODE,2007,Whole Year,Sweet potato,31.0,354.0
100287,Kerala,KOZHIKODE,2007,Whole Year,Tapioca,2130.0,49119.0
100288,Kerala,KOZHIKODE,2007,Whole Year,Turmeric,370.0,981.0
100289,Kerala,KOZHIKODE,2007,Winter,Rice,2780.0,3232.0
100290,Kerala,KOZHIKODE,2008,Autumn,Rice,216.0,289.0
100291,Kerala,KOZHIKODE,2008,Summer,Rice,678.0,1422.0
100292,Kerala,KOZHIKODE,2008,Whole Year,Arecanut,11616.0,16243.0
100293,Kerala,KOZHIKODE,2008,Whole Year,Banana,1412.0,10528.0
100294,Kerala,KOZHIKODE,2008,Whole Year,Black pepper,8421.0,823.0
100295,Kerala,KOZHIKODE,2008,Whole Year,Cardamom,220.0,1.0
100296,Kerala,KOZHIKODE,2008,Whole Year,Cashewnut,2222.0,1124.0
100297,Kerala,KOZHIKODE,2008,Whole Year,Coconut,120704.0,941000000.0
100298,Kerala,KOZHIKODE,2008,Whole Year,Dry ginger,85.0,255.0
100299,Kerala,KOZHIKODE,2008,Whole Year,Sweet potato,22.0,251.0
100300,Kerala,KOZHIKODE,2008,Whole Year,Tapioca,1860.0,48589.0
100301,Kerala,KOZHIKODE,2008,Whole Year,Turmeric,349.0,811.0
100302,Kerala,KOZHIKODE,2008,Winter,Rice,3144.0,3902.0
100303,Kerala,KOZHIKODE,2009,Autumn,Rice,173.0,221.0
100304,Kerala,KOZHIKODE,2009,Summer,Rice,610.0,1231.0
100305,Kerala,KOZHIKODE,2009,Whole Year,Arecanut,10054.0,12710.0
100306,Kerala,KOZHIKODE,2009,Whole Year,Banana,1476.0,11102.0
100307,Kerala,KOZHIKODE,2009,Whole Year,Black pepper,7972.0,1010.0
100308,Kerala,KOZHIKODE,2009,Whole Year,Cardamom,220.0,3.0
100309,Kerala,KOZHIKODE,2009,Whole Year,Cashewnut,2068.0,704.0
100310,Kerala,KOZHIKODE,2009,Whole Year,Coconut,119166.0,868000000.0
100311,Kerala,KOZHIKODE,2009,Whole Year,Dry ginger,104.0,401.0
100312,Kerala,KOZHIKODE,2009,Whole Year,Sugarcane,1.0,
100313,Kerala,KOZHIKODE,2009,Whole Year,Sweet potato,17.0,194.0
100314,Kerala,KOZHIKODE,2009,Whole Year,Tapioca,1823.0,51171.0
100315,Kerala,KOZHIKODE,2009,Whole Year,Turmeric,295.0,721.0
100316,Kerala,KOZHIKODE,2009,Winter,Rice,2494.0,2850.0
100317,Kerala,KOZHIKODE,2010,Autumn,Rice,144.09,182.38
100318,Kerala,KOZHIKODE,2010,Summer,Rice,509.52,1029.51
100319,Kerala,KOZHIKODE,2010,Whole Year,Arecanut,9661.57,8774.34
100320,Kerala,KOZHIKODE,2010,Whole Year,Banana,1586.17,11723.46
100321,Kerala,KOZHIKODE,2010,Whole Year,Black pepper,7613.27,823.04
100322,Kerala,KOZHIKODE,2010,Whole Year,Cashewnut,1964.2,881.64
100323,Kerala,KOZHIKODE,2010,Whole Year,Coconut,121688.42,769685000.0
100324,Kerala,KOZHIKODE,2010,Whole Year,Dry ginger,78.35,255.56
100325,Kerala,KOZHIKODE,2010,Whole Year,Sugarcane,0.04,
100326,Kerala,KOZHIKODE,2010,Whole Year,Tapioca,1805.69,47770.37
100327,Kerala,KOZHIKODE,2010,Whole Year,Turmeric,283.16,737.09
100328,Kerala,KOZHIKODE,2010,Winter,Rice,2349.43,2601.91
100329,Kerala,KOZHIKODE,2011,Autumn,Rice,115.91,181.9
100330,Kerala,KOZHIKODE,2011,Summer,Rice,528.26,1207.71
100331,Kerala,KOZHIKODE,2011,Whole Year,Arecanut,10458.76,11177.47
100332,Kerala,KOZHIKODE,2011,Whole Year,Banana,1533.27,12477.5
100333,Kerala,KOZHIKODE,2011,Whole Year,Black pepper,3419.87,614.67
100334,Kerala,KOZHIKODE,2011,Whole Year,Cardamom,220.0,1.0
100335,Kerala,KOZHIKODE,2011,Whole Year,Cashewnut,2304.49,702.91
100336,Kerala,KOZHIKODE,2011,Whole Year,Coconut,127699.25,852009000.0
100337,Kerala,KOZHIKODE,2011,Whole Year,Dry ginger,78.3,245.55
100338,Kerala,KOZHIKODE,2011,Whole Year,Potato,22.0,251.0
100339,Kerala,KOZHIKODE,2011,Whole Year,Sugarcane,0.05,
100340,Kerala,KOZHIKODE,2011,Whole Year,Tapioca,1846.37,40117.23
100341,Kerala,KOZHIKODE,2011,Whole Year,Turmeric,302.31,731.76
100342,Kerala,KOZHIKODE,2011,Winter,Rice,2276.29,2883.95
100343,Kerala,KOZHIKODE,2012,Autumn,Rice,143.0,204.0
100344,Kerala,KOZHIKODE,2012,Summer,Rice,631.0,1443.0
100345,Kerala,KOZHIKODE,2012,Whole Year,Arecanut,10247.0,9883.0
100346,Kerala,KOZHIKODE,2012,Whole Year,Banana,1700.0,13616.0
100347,Kerala,KOZHIKODE,2012,Whole Year,Black pepper,3332.0,1098.0
100348,Kerala,KOZHIKODE,2012,Whole Year,Cardamom,220.0,4.0
100349,Kerala,KOZHIKODE,2012,Whole Year,Cashewnut,2179.0,834.0
100350,Kerala,KOZHIKODE,2012,Whole Year,Coconut,124819.0,882000000.0
100351,Kerala,KOZHIKODE,2012,Whole Year,Cowpea(Lobia),8.0,
100352,Kerala,KOZHIKODE,2012,Whole Year,Drum Stick,1440.0,427.0
100353,Kerala,KOZHIKODE,2012,Whole Year,Dry ginger,62.0,181.0
100354,Kerala,KOZHIKODE,2012,Whole Year,Jack Fruit,10011.0,
100355,Kerala,KOZHIKODE,2012,Whole Year,Mango,8262.0,38273.0
100356,Kerala,KOZHIKODE,2012,Whole Year,Moong(Green Gram),1.0,
100357,Kerala,KOZHIKODE,2012,Whole Year,Papaya,1764.0,7001.0
100358,Kerala,KOZHIKODE,2012,Whole Year,Pineapple,144.0,834.0
100359,Kerala,KOZHIKODE,2012,Whole Year,Pump Kin,46.0,
100360,Kerala,KOZHIKODE,2012,Whole Year,Sesamum,1.0,
100361,Kerala,KOZHIKODE,2012,Whole Year,Sweet potato,14.0,225.0
100362,Kerala,KOZHIKODE,2012,Whole Year,Tapioca,1824.0,43208.0
100363,Kerala,KOZHIKODE,2012,Whole Year,Turmeric,328.0,867.0
100364,Kerala,KOZHIKODE,2012,Winter,Rice,2737.0,3679.0
100365,Kerala,KOZHIKODE,2012,Winter,Sesamum,1.0,
100366,Kerala,KOZHIKODE,2013,Autumn,Rice,79.0,120.0
100367,Kerala,KOZHIKODE,2013,Summer,Rice,563.0,1437.0
100368,Kerala,KOZHIKODE,2013,Whole Year,Arecanut,9897.0,8875.0
100369,Kerala,KOZHIKODE,2013,Whole Year,Banana,1633.0,11642.0
100370,Kerala,KOZHIKODE,2013,Whole Year,Black pepper,3345.0,824.0
100371,Kerala,KOZHIKODE,2013,Whole Year,Cardamom,220.0,5.0
100372,Kerala,KOZHIKODE,2013,Whole Year,Cashewnut,2103.0,937.0
100373,Kerala,KOZHIKODE,2013,Whole Year,Coconut,123115.0,948000000.0
100374,Kerala,KOZHIKODE,2013,Whole Year,Cowpea(Lobia),3.0,
100375,Kerala,KOZHIKODE,2013,Whole Year,Drum Stick,1589.0,471.0
100376,Kerala,KOZHIKODE,2013,Whole Year,Dry ginger,46.0,154.0
100377,Kerala,KOZHIKODE,2013,Whole Year,Mango,8275.0,51590.0
100378,Kerala,KOZHIKODE,2013,Whole Year,Moong(Green Gram),1.0,
100379,Kerala,KOZHIKODE,2013,Whole Year,Pump Kin,28.0,
100380,Kerala,KOZHIKODE,2013,Whole Year,Sweet potato,12.0,192.0
100381,Kerala,KOZHIKODE,2013,Whole Year,Tapioca,1647.0,39934.0
100382,Kerala,KOZHIKODE,2013,Whole Year,Turmeric,301.0,729.0
100383,Kerala,KOZHIKODE,2013,Winter,Rice,1791.0,2293.0
100384,Kerala,KOZHIKODE,2014,Autumn,Rice,62.0,62.0
100385,Kerala,KOZHIKODE,2014,Summer,Rice,551.0,1284.0
100386,Kerala,KOZHIKODE,2014,Whole Year,Arecanut,9966.0,11279.0
100387,Kerala,KOZHIKODE,2014,Whole Year,Banana,1832.0,14536.0
100388,Kerala,KOZHIKODE,2014,Whole Year,Black pepper,3428.0,1056.0
100389,Kerala,KOZHIKODE,2014,Whole Year,Cardamom,220.0,5.0
100390,Kerala,KOZHIKODE,2014,Whole Year,Cashewnut,2015.0,740.0
100391,Kerala,KOZHIKODE,2014,Whole Year,Coconut,123066.0,1001000000.0
100392,Kerala,KOZHIKODE,2014,Whole Year,Cowpea(Lobia),5.0,
100393,Kerala,KOZHIKODE,2014,Whole Year,Dry ginger,43.0,153.0
100394,Kerala,KOZHIKODE,2014,Whole Year,Moong(Green Gram),1.0,
100395,Kerala,KOZHIKODE,2014,Whole Year,Pump Kin,49.0,
100396,Kerala,KOZHIKODE,2014,Whole Year,Sugarcane,0.21,
100397,Kerala,KOZHIKODE,2014,Whole Year,Sweet potato,15.0,230.0
100398,Kerala,KOZHIKODE,2014,Whole Year,Tapioca,1826.0,53782.0
100399,Kerala,KOZHIKODE,2014,Whole Year,Turmeric,264.0,820.0
100400,Kerala,KOZHIKODE,2014,Winter,Rice,1708.0,2077.0
100401,Kerala,MALAPPURAM,1997,Whole Year,Arecanut,14893.0,14240.0
100402,Kerala,MALAPPURAM,1997,Whole Year,Black pepper,7010.0,665.0
100403,Kerala,MALAPPURAM,1997,Whole Year,Cashewnut,12314.0,5642.0
100404,Kerala,MALAPPURAM,1997,Whole Year,Coconut,123798.0,683000.0
100405,Kerala,MALAPPURAM,1997,Whole Year,Tapioca,9072.0,242758.0
100406,Kerala,MALAPPURAM,1998,Autumn,Rice,6289.0,13044.0
100407,Kerala,MALAPPURAM,1998,Kharif,Sesamum,496.0,182.0
100408,Kerala,MALAPPURAM,1998,Summer,Rice,1882.0,4697.0
100409,Kerala,MALAPPURAM,1998,Whole Year,Arecanut,14190.0,9823.0
100410,Kerala,MALAPPURAM,1998,Whole Year,Banana,5083.0,59389.0
100411,Kerala,MALAPPURAM,1998,Whole Year,Black pepper,7086.0,1145.0
100412,Kerala,MALAPPURAM,1998,Whole Year,Cardamom,70.0,
100413,Kerala,MALAPPURAM,1998,Whole Year,Cashewnut,9950.0,4169.0
100414,Kerala,MALAPPURAM,1998,Whole Year,Coconut,99276.0,600000000.0
100415,Kerala,MALAPPURAM,1998,Whole Year,Dry ginger,158.0,271.0
100416,Kerala,MALAPPURAM,1998,Whole Year,Sugarcane,6.0,460.0
100417,Kerala,MALAPPURAM,1998,Whole Year,Sweet potato,206.0,2371.0
100418,Kerala,MALAPPURAM,1998,Whole Year,Tapioca,8043.0,205796.0
100419,Kerala,MALAPPURAM,1998,Whole Year,Turmeric,239.0,350.0
100420,Kerala,MALAPPURAM,1998,Winter,Rice,15647.0,24600.0
100421,Kerala,MALAPPURAM,1999,Autumn,Rice,5844.0,10230.0
100422,Kerala,MALAPPURAM,1999,Kharif,Sesamum,558.0,154.0
100423,Kerala,MALAPPURAM,1999,Summer,Rice,2211.0,6210.0
100424,Kerala,MALAPPURAM,1999,Whole Year,Arecanut,15894.0,11934.0
100425,Kerala,MALAPPURAM,1999,Whole Year,Banana,7049.0,65122.0
100426,Kerala,MALAPPURAM,1999,Whole Year,Black pepper,7885.0,914.0
100427,Kerala,MALAPPURAM,1999,Whole Year,Cardamom,70.0,
100428,Kerala,MALAPPURAM,1999,Whole Year,Cashewnut,10982.0,5669.0
100429,Kerala,MALAPPURAM,1999,Whole Year,Coconut,107142.0,717000000.0
100430,Kerala,MALAPPURAM,1999,Whole Year,Dry ginger,200.0,509.0
100431,Kerala,MALAPPURAM,1999,Whole Year,Sugarcane,4.0,400.0
100432,Kerala,MALAPPURAM,1999,Whole Year,Sweet potato,252.0,2900.0
100433,Kerala,MALAPPURAM,1999,Whole Year,Tapioca,8491.0,227107.0
100434,Kerala,MALAPPURAM,1999,Whole Year,Turmeric,309.0,453.0
100435,Kerala,MALAPPURAM,1999,Winter,Rice,15440.0,25677.0
100436,Kerala,MALAPPURAM,2000,Autumn,Rice,6952.0,13419.0
100437,Kerala,MALAPPURAM,2000,Kharif,Ragi,4.0,3.0
100438,Kerala,MALAPPURAM,2000,Kharif,Sesamum,411.0,170.0
100439,Kerala,MALAPPURAM,2000,Summer,Rice,1878.0,4755.0
100440,Kerala,MALAPPURAM,2000,Whole Year,Arecanut,16123.0,9909.0
100441,Kerala,MALAPPURAM,2000,Whole Year,Banana,7136.0,48464.0
100442,Kerala,MALAPPURAM,2000,Whole Year,Black pepper,8253.0,1053.0
100443,Kerala,MALAPPURAM,2000,Whole Year,Cardamom,70.0,
100444,Kerala,MALAPPURAM,2000,Whole Year,Cashewnut,11243.0,5841.0
100445,Kerala,MALAPPURAM,2000,Whole Year,Coconut,110378.0,626000000.0
100446,Kerala,MALAPPURAM,2000,Whole Year,Dry ginger,184.0,394.0
100447,Kerala,MALAPPURAM,2000,Whole Year,Sugarcane,5.0,510.0
100448,Kerala,MALAPPURAM,2000,Whole Year,Sweet potato,260.0,2992.0
100449,Kerala,MALAPPURAM,2000,Whole Year,Tapioca,7508.0,185143.0
100450,Kerala,MALAPPURAM,2000,Whole Year,Turmeric,355.0,700.0
100451,Kerala,MALAPPURAM,2000,Winter,Rice,14318.0,25623.0
100452,Kerala,MALAPPURAM,2001,Autumn,Rice,6908.0,13313.0
100453,Kerala,MALAPPURAM,2001,Kharif,Jowar,5.0,3.0
100454,Kerala,MALAPPURAM,2001,Kharif,Ragi,3.0,2.0
100455,Kerala,MALAPPURAM,2001,Kharif,Sesamum,293.0,70.0
100456,Kerala,MALAPPURAM,2001,Summer,Rice,1723.0,5108.0
100457,Kerala,MALAPPURAM,2001,Whole Year,Arecanut,17735.0,11085.0
100458,Kerala,MALAPPURAM,2001,Whole Year,Banana,8420.0,55835.0
100459,Kerala,MALAPPURAM,2001,Whole Year,Black pepper,8996.0,616.0
100460,Kerala,MALAPPURAM,2001,Whole Year,Cardamom,70.0,1.0
100461,Kerala,MALAPPURAM,2001,Whole Year,Cashewnut,10953.0,4941.0
100462,Kerala,MALAPPURAM,2001,Whole Year,Coconut,104171.0,599000000.0
100463,Kerala,MALAPPURAM,2001,Whole Year,Dry ginger,212.0,426.0
100464,Kerala,MALAPPURAM,2001,Whole Year,Rubber,29263.0,32904.0
100465,Kerala,MALAPPURAM,2001,Whole Year,Sugarcane,7.0,710.0
100466,Kerala,MALAPPURAM,2001,Whole Year,Sweet potato,251.0,2888.0
100467,Kerala,MALAPPURAM,2001,Whole Year,Tapioca,7206.0,166980.0
100468,Kerala,MALAPPURAM,2001,Whole Year,Turmeric,241.0,348.0
100469,Kerala,MALAPPURAM,2001,Winter,Rice,14023.0,25638.0
100470,Kerala,MALAPPURAM,2002,Autumn,Rice,5781.0,11308.0
100471,Kerala,MALAPPURAM,2002,Kharif,Ragi,1.0,1.0
100472,Kerala,MALAPPURAM,2002,Kharif,Sesamum,291.0,76.0
100473,Kerala,MALAPPURAM,2002,Summer,Rice,1637.0,5104.0
100474,Kerala,MALAPPURAM,2002,Whole Year,Arecanut,19622.0,17527.0
100475,Kerala,MALAPPURAM,2002,Whole Year,Banana,9804.0,67931.0
100476,Kerala,MALAPPURAM,2002,Whole Year,Bhindi,119.0,0.0
100477,Kerala,MALAPPURAM,2002,Whole Year,Bitter Gourd,248.0,0.0
100478,Kerala,MALAPPURAM,2002,Whole Year,Black pepper,9846.0,979.0
100479,Kerala,MALAPPURAM,2002,Whole Year,Brinjal,33.0,0.0
100480,Kerala,MALAPPURAM,2002,Whole Year,Cardamom,70.0,3.0
100481,Kerala,MALAPPURAM,2002,Whole Year,Cashewnut,10735.0,4481.0
100482,Kerala,MALAPPURAM,2002,Whole Year,Cashewnut Raw,10735.0,4481.0
100483,Kerala,MALAPPURAM,2002,Whole Year,Coconut,107254.0,787000000.0
100484,Kerala,MALAPPURAM,2002,Whole Year,Drum Stick,3193.0,3341.0
100485,Kerala,MALAPPURAM,2002,Whole Year,Dry ginger,181.0,424.0
100486,Kerala,MALAPPURAM,2002,Whole Year,Jack Fruit,9847.0,30.0
100487,Kerala,MALAPPURAM,2002,Whole Year,Mango,11167.0,36403.0
100488,Kerala,MALAPPURAM,2002,Whole Year,Other Fresh Fruits,1085.0,0.0
100489,Kerala,MALAPPURAM,2002,Whole Year,other oilseeds,159.0,0.0
100490,Kerala,MALAPPURAM,2002,Whole Year,Other Vegetables,4985.0,0.0
100491,Kerala,MALAPPURAM,2002,Whole Year,Papaya,2325.0,10042.0
100492,Kerala,MALAPPURAM,2002,Whole Year,Pineapple,335.0,1827.0
100493,Kerala,MALAPPURAM,2002,Whole Year,Rubber,29335.0,33883.0
100494,Kerala,MALAPPURAM,2002,Whole Year,Snak Guard,90.0,0.0
100495,Kerala,MALAPPURAM,2002,Whole Year,Sugarcane,11.0,1120.0
100496,Kerala,MALAPPURAM,2002,Whole Year,Sweet potato,333.0,3831.0
100497,Kerala,MALAPPURAM,2002,Whole Year,Tapioca,6947.0,176344.0
100498,Kerala,MALAPPURAM,2002,Whole Year,Tea,192.0,0.1
100499,Kerala,MALAPPURAM,2002,Whole Year,Turmeric,339.0,576.0
100500,Kerala,MALAPPURAM,2002,Winter,Rice,12260.0,22569.0
100501,Kerala,MALAPPURAM,2003,Autumn,Rice,5032.0,10792.0
100502,Kerala,MALAPPURAM,2003,Kharif,Jowar,9.0,5.0
100503,Kerala,MALAPPURAM,2003,Kharif,Sesamum,370.0,91.0
100504,Kerala,MALAPPURAM,2003,Summer,Rice,1686.0,5383.0
100505,Kerala,MALAPPURAM,2003,Whole Year,Arecanut,20476.0,15986.0
100506,Kerala,MALAPPURAM,2003,Whole Year,Banana,8963.0,71210.0
100507,Kerala,MALAPPURAM,2003,Whole Year,Bhindi,121.0,0.0
100508,Kerala,MALAPPURAM,2003,Whole Year,Bitter Gourd,166.0,0.0
100509,Kerala,MALAPPURAM,2003,Whole Year,Black pepper,10525.0,1014.0
100510,Kerala,MALAPPURAM,2003,Whole Year,Brinjal,69.0,0.0
100511,Kerala,MALAPPURAM,2003,Whole Year,Cardamom,70.0,3.0
100512,Kerala,MALAPPURAM,2003,Whole Year,Cashewnut,10215.0,4237.0
100513,Kerala,MALAPPURAM,2003,Whole Year,Coconut,109582.0,858000000.0
100514,Kerala,MALAPPURAM,2003,Whole Year,Drum Stick,3232.0,3361.0
100515,Kerala,MALAPPURAM,2003,Whole Year,Dry ginger,146.0,365.0
100516,Kerala,MALAPPURAM,2003,Whole Year,Jack Fruit,10086.0,39.0
100517,Kerala,MALAPPURAM,2003,Whole Year,Mango,10932.0,39345.0
100518,Kerala,MALAPPURAM,2003,Whole Year,Other Fresh Fruits,925.0,0.0
100519,Kerala,MALAPPURAM,2003,Whole Year,Other Vegetables,5403.0,0.0
100520,Kerala,MALAPPURAM,2003,Whole Year,Papaya,2358.0,10184.0
100521,Kerala,MALAPPURAM,2003,Whole Year,Pineapple,302.0,1551.0
100522,Kerala,MALAPPURAM,2003,Whole Year,Snak Guard,61.0,0.0
100523,Kerala,MALAPPURAM,2003,Whole Year,Sugarcane,4.0,410.0
100524,Kerala,MALAPPURAM,2003,Whole Year,Sweet potato,372.0,4278.0
100525,Kerala,MALAPPURAM,2003,Whole Year,Tapioca,6484.0,208078.0
100526,Kerala,MALAPPURAM,2003,Whole Year,Turmeric,268.0,474.0
100527,Kerala,MALAPPURAM,2003,Winter,Rice,10953.0,20569.0
100528,Kerala,MALAPPURAM,2004,Autumn,Rice,4697.0,9907.0
100529,Kerala,MALAPPURAM,2004,Kharif,Ragi,5.0,4.0
100530,Kerala,MALAPPURAM,2004,Kharif,Sesamum,242.0,72.0
100531,Kerala,MALAPPURAM,2004,Summer,Rice,1590.0,5396.0
100532,Kerala,MALAPPURAM,2004,Whole Year,Arecanut,19979.0,17152.0
100533,Kerala,MALAPPURAM,2004,Whole Year,Banana,9498.0,71742.0
100534,Kerala,MALAPPURAM,2004,Whole Year,Black pepper,11661.0,1146.0
100535,Kerala,MALAPPURAM,2004,Whole Year,Cardamom,70.0,3.0
100536,Kerala,MALAPPURAM,2004,Whole Year,Cashewnut,9601.0,3876.0
100537,Kerala,MALAPPURAM,2004,Whole Year,Coconut,113162.0,900000000.0
100538,Kerala,MALAPPURAM,2004,Whole Year,Dry ginger,133.0,282.0
100539,Kerala,MALAPPURAM,2004,Whole Year,Sugarcane,3.0,310.0
100540,Kerala,MALAPPURAM,2004,Whole Year,Sweet potato,274.0,3151.0
100541,Kerala,MALAPPURAM,2004,Whole Year,Tapioca,5060.0,155833.0
100542,Kerala,MALAPPURAM,2004,Whole Year,Turmeric,222.0,347.0
100543,Kerala,MALAPPURAM,2004,Winter,Rice,10462.0,21236.0
100544,Kerala,MALAPPURAM,2005,Autumn,Rice,3605.0,7732.0
100545,Kerala,MALAPPURAM,2005,Kharif,Sesamum,231.0,72.0
100546,Kerala,MALAPPURAM,2005,Summer,Rice,1506.0,4836.0
100547,Kerala,MALAPPURAM,2005,Whole Year,Arecanut,20022.0,15623.0
100548,Kerala,MALAPPURAM,2005,Whole Year,Banana,9897.0,69993.0
100549,Kerala,MALAPPURAM,2005,Whole Year,Black pepper,11371.0,1456.0
100550,Kerala,MALAPPURAM,2005,Whole Year,Cardamom,70.0,3.0
100551,Kerala,MALAPPURAM,2005,Whole Year,Cashewnut,9123.0,7394.0
100552,Kerala,MALAPPURAM,2005,Whole Year,Coconut,113411.0,863000000.0
100553,Kerala,MALAPPURAM,2005,Whole Year,Dry ginger,175.0,336.0
100554,Kerala,MALAPPURAM,2005,Whole Year,Sugarcane,1.0,90.0
100555,Kerala,MALAPPURAM,2005,Whole Year,Sweet potato,229.0,2634.0
100556,Kerala,MALAPPURAM,2005,Whole Year,Tapioca,5346.0,164029.0
100557,Kerala,MALAPPURAM,2005,Whole Year,Turmeric,285.0,462.0
100558,Kerala,MALAPPURAM,2005,Winter,Rice,9774.0,18809.0
100559,Kerala,MALAPPURAM,2006,Autumn,Rice,4782.0,10514.0
100560,Kerala,MALAPPURAM,2006,Kharif,Jowar,1.0,1.0
100561,Kerala,MALAPPURAM,2006,Kharif,Sesamum,303.0,137.0
100562,Kerala,MALAPPURAM,2006,Summer,Rice,1595.0,5515.0
100563,Kerala,MALAPPURAM,2006,Whole Year,Arecanut,16900.0,16001.0
100564,Kerala,MALAPPURAM,2006,Whole Year,Banana,9048.0,69787.0
100565,Kerala,MALAPPURAM,2006,Whole Year,Black pepper,9187.0,1114.0
100566,Kerala,MALAPPURAM,2006,Whole Year,Cardamom,70.0,3.0
100567,Kerala,MALAPPURAM,2006,Whole Year,Cashewnut,7249.0,5054.0
100568,Kerala,MALAPPURAM,2006,Whole Year,Coconut,112238.0,859000000.0
100569,Kerala,MALAPPURAM,2006,Whole Year,Dry ginger,151.0,288.0
100570,Kerala,MALAPPURAM,2006,Whole Year,Sweet potato,132.0,1518.0
100571,Kerala,MALAPPURAM,2006,Whole Year,Tapioca,6048.0,191559.0
100572,Kerala,MALAPPURAM,2006,Whole Year,Turmeric,321.0,459.0
100573,Kerala,MALAPPURAM,2006,Winter,Rice,8732.0,17094.0
100574,Kerala,MALAPPURAM,2007,Autumn,Rice,1583.0,2881.0
100575,Kerala,MALAPPURAM,2007,Kharif,Ragi,2.0,2.0
100576,Kerala,MALAPPURAM,2007,Kharif,Sesamum,239.0,91.0
100577,Kerala,MALAPPURAM,2007,Summer,Rice,1528.0,5268.0
100578,Kerala,MALAPPURAM,2007,Whole Year,Arecanut,17517.0,17550.0
100579,Kerala,MALAPPURAM,2007,Whole Year,Banana,7308.0,51899.0
100580,Kerala,MALAPPURAM,2007,Whole Year,Black pepper,7858.0,1014.0
100581,Kerala,MALAPPURAM,2007,Whole Year,Cardamom,70.0,2.0
100582,Kerala,MALAPPURAM,2007,Whole Year,Cashewnut,6178.0,5411.0
100583,Kerala,MALAPPURAM,2007,Whole Year,Coconut,104731.0,832000000.0
100584,Kerala,MALAPPURAM,2007,Whole Year,Dry ginger,75.0,149.0
100585,Kerala,MALAPPURAM,2007,Whole Year,Sweet potato,132.0,1518.0
100586,Kerala,MALAPPURAM,2007,Whole Year,Tapioca,7096.0,287438.0
100587,Kerala,MALAPPURAM,2007,Whole Year,Turmeric,356.0,631.0
100588,Kerala,MALAPPURAM,2007,Winter,Rice,6385.0,13599.0
100589,Kerala,MALAPPURAM,2008,Autumn,Rice,1744.0,3819.0
100590,Kerala,MALAPPURAM,2008,Kharif,Other Cereals & Millets,1.0,1.0
100591,Kerala,MALAPPURAM,2008,Kharif,Sesamum,217.0,101.0
100592,Kerala,MALAPPURAM,2008,Summer,Rice,1521.0,4742.0
100593,Kerala,MALAPPURAM,2008,Whole Year,Arecanut,16587.0,19472.0
100594,Kerala,MALAPPURAM,2008,Whole Year,Banana,6391.0,47785.0
100595,Kerala,MALAPPURAM,2008,Whole Year,Black pepper,5998.0,590.0
100596,Kerala,MALAPPURAM,2008,Whole Year,Cardamom,70.0,1.0
100597,Kerala,MALAPPURAM,2008,Whole Year,Cashewnut,5394.0,3153.0
100598,Kerala,MALAPPURAM,2008,Whole Year,Coconut,105789.0,952000000.0
100599,Kerala,MALAPPURAM,2008,Whole Year,Dry ginger,77.0,161.0
100600,Kerala,MALAPPURAM,2008,Whole Year,Sweet potato,124.0,1426.0
100601,Kerala,MALAPPURAM,2008,Whole Year,Tapioca,7533.0,292908.0
100602,Kerala,MALAPPURAM,2008,Whole Year,Turmeric,342.0,639.0
100603,Kerala,MALAPPURAM,2008,Winter,Rice,7748.0,14704.0
100604,Kerala,MALAPPURAM,2009,Autumn,Rice,1187.0,2343.0
100605,Kerala,MALAPPURAM,2009,Kharif,Sesamum,116.0,48.0
